timestamp_sec,point_index,x,y,z,intensity,velocity
1744011699,0,0.92150193,0.118534535,-0.32596996,12.9,0.604349
1744011699,1,0.92720205,0.14816816,-0.29633632,13.4,-0.604349
1744011699,0,0.7528432,-0.15557657,-0.38894144,12.1,0.604349
1744011699,1,0.7774469,-0.15557657,-0.33708256,11.9,-0.604349
1744011699,0,0.3365243,0.39758456,-0.24200802,13.3,0.604349
1744011699,1,0.7599541,-0.18150601,-0.36301202,11.5,0.604349
1744011699,2,0.8439041,-0.059267268,-0.5037718,11.7,0.604349
1744011699,3,0.33873692,0.41487086,-0.20743543,11.6,-0.604349
1744011699,4,0.78818274,-0.15557657,-0.31115314,11.5,-0.604349
1744011699,5,0.8780719,-0.029633634,-0.4445045,11.5,-0.604349
1744011699,0,0.8609025,-0.059267268,-0.47413814,12.0,0.604349
1744011699,1,0.8909782,-0.059267268,-0.41487086,11.7,-0.604349
1744011699,0,0.8412985,-0.0889009,-0.5037718,11.6,0.604349
1744011699,0,0.7840275,-0.059267268,-0.59267265,13.5,0.604349
1744011699,1,0.82708716,-0.029633634,-0.5334054,13.9,-0.604349
1744011699,0,2.1733932,0.27658057,0.69145143,11.4,0.604349
1744011699,1,3.7438767,0.45932135,0.5741517,11.3,0.604349
1744011699,2,1.1130303,-0.2667027,-0.9334595,11.4,-0.604349
1744011699,0,0.5875011,-0.07408408,-0.56797796,12.3,-0.604349
1744011699,1,0.6783394,-0.059267268,-0.7112072,12.7,-0.604349
1744011699,2,1.427422,-0.12964715,0.086431436,12.5,-0.604349
1744011699,3,1.1708122,-0.12964715,-0.8210986,12.5,-0.604349
1744011699,0,0.4651142,0.37782884,0.35683835,15.2,0.604349
1744011699,1,0.7082616,0.31238788,0.5395791,13.4,0.604349
1744011699,2,3.7561834,-0.5741517,0.34449098,11.5,0.604349
1744011699,0,0.4944994,0.3148574,0.37782884,15.1,0.604349
1744011699,1,0.6552204,-0.0,-0.49389392,13.6,-0.604349
1744011699,0,0.5370929,0.31115317,0.40005407,15.6,0.604349
1744011699,0,0.54262614,0.3049795,0.4691992,18.0,0.604349
1744011699,1,0.70108217,0.07408408,-0.41980982,12.9,-0.604349
1744011699,0,0.7278737,0.13582082,0.5161191,16.5,0.604349
1744011699,1,0.5813109,0.16421972,-0.49265915,15.8,-0.604349
1744011699,0,0.3581754,0.38894144,0.31485736,12.7,0.604349
1744011699,1,0.69408864,0.12347348,0.41980982,11.8,0.604349
1744011699,2,0.40495768,0.31115317,-0.5334054,11.8,-0.604349
1744011699,0,0.73214316,-0.0,0.37042046,18.7,0.604349
1744011699,1,3.443636,-0.9087648,-1.2495515,13.8,-0.604349
1744011699,2,5.247379,-1.1668245,-1.3335136,18.0,-0.604349
1744011699,0,0.83283377,-0.21731332,0.27164164,15.2,0.604349
1744011699,1,0.3070582,0.39881936,-0.48278132,11.7,-0.604349
1744011699,2,1.9446776,-0.8297417,-0.89888686,11.6,-0.604349
1744011699,3,3.2429333,-0.9087648,-1.703934,15.1,-0.604349
1744011699,4,3.5955229,-1.4668648,-2.1336217,13.1,-0.604349
1744011699,5,4.688062,-2.0002704,-2.1669595,18.4,-0.604349
1744011699,0,0.4218636,0.3556036,0.3556036,16.3,0.604349
1744011699,1,0.8706898,-0.2271912,0.28398898,15.0,0.604349
1744011699,2,0.860909,-0.2271912,0.31238788,12.7,-0.604349
1744011699,3,1.9080497,-0.8445586,-1.0556983,14.8,-0.604349
1744011699,4,3.158103,-0.56180435,-1.9101348,15.2,-0.604349
1744011699,5,3.57934,-1.1890496,-2.2459824,13.6,-0.604349
1744011699,6,4.842576,-1.3335136,-2.333649,20.0,-0.604349
1744011699,7,5.065394,-1.852102,-2.9633634,11.7,-0.604349
1744011699,8,5.4173164,-2.3114235,-2.5040421,15.0,-0.604349
1744011699,0,0.37431374,0.25682482,0.47413814,11.6,0.604349
1744011699,1,1.9067513,-0.633419,-1.196458,13.4,-0.604349
1744011699,2,3.1299944,-0.22472173,-2.0224955,14.6,-0.604349
1744011699,3,3.6373188,-0.80010813,-2.4003243,15.4,-0.604349
1744011699,4,4.652365,-1.0001352,-2.8337164,15.1,-0.604349
1744011699,5,5.2352324,-1.2964715,-2.9633634,13.9,-0.604349
1744011699,0,0.38035998,0.2667027,0.16298498,23.8,0.604349
1744011699,1,0.43425035,0.20990491,0.5037718,12.5,0.604349
1744011699,2,4.1856756,-1.3236356,-3.309089,12.6,0.604349
1744011699,3,1.8607347,-0.633419,-1.266838,11.6,-0.604349
1744011699,4,3.3390906,-0.80010813,-2.8003783,13.4,-0.604349
1744011699,5,4.51297,-0.99272674,-2.9781802,16.5,-0.604349
1744011699,0,0.41354358,0.22225225,0.14816816,21.9,0.604349
1744011699,1,0.6446119,0.1172998,0.4222793,11.4,0.604349
1744011699,2,1.4021003,-0.36301202,-0.93345946,11.4,0.604349
1744011699,0,0.4769746,0.17656706,0.16051552,19.5,0.604349
1744011699,1,0.8755931,0.21731332,0.027164165,11.2,0.604349
1744011699,0,0.548548,0.06914514,0.15557657,15.5,0.604349
1744011699,1,0.6004061,-0.16421972,0.4691992,12.1,0.604349
1744011699,0,0.5961328,-0.03704204,0.14816816,12.3,0.604349
1744011699,0,0.5969953,-0.12964715,0.07408408,12.1,0.604349
1744011699,1,0.581764,-0.44450453,0.37042046,12.9,0.604349
1744011699,2,2.6812294,-1.7187508,1.6113288,11.5,0.604349
1744011699,0,0.3002934,0.43339187,0.08025776,11.7,0.604349
1744011699,1,0.6315238,-0.37042046,0.37042046,11.7,0.604349
1744011699,2,2.1280406,0.7161462,-0.7877608,12.2,0.604349
1744011700,0,0.5763053,-0.5963769,0.23336487,15.9,0.604349
1744011700,1,1.2140386,-0.26793745,-0.26793745,11.2,0.604349
1744011700,0,0.50308484,0.27658057,0.017286286,12.3,0.604349
1744011700,1,1.3415304,-0.16298498,0.08149249,12.4,0.604349
1744011700,2,0.8991834,-0.77417874,-0.6519399,12.4,0.604349
1744011700,0,0.625075,0.2667027,0.28892794,12.3,0.604349
1744011700,1,0.5240591,-0.48895496,-0.1778018,12.3,0.604349
1744011700,2,0.625075,0.2667027,0.28892794,14.5,-0.604349
1744011700,0,1.1942136,-0.5704475,-0.28522375,13.1,0.604349
1744011700,1,2.1136587,0.07408408,-1.2594295,11.5,0.604349
1744011700,2,0.5239184,0.33584785,0.3148574,12.6,-0.604349
1744011700,0,0.52417624,0.3160921,0.23706907,15.8,0.604349
1744011700,1,1.1444647,-0.47413814,-0.43462664,12.7,0.604349
1744011700,2,2.0690446,-0.0,-1.3335135,11.8,0.604349
1744011700,3,0.50985354,0.35683835,0.3148574,22.0,-0.604349
1744011700,4,0.51582235,0.4445045,0.7112072,11.6,-0.604349
1744011700,0,0.4777315,0.3148574,0.39881936,23.5,-0.604349
1744011700,1,0.5806919,0.3556036,0.7112072,15.9,-0.604349
1744011700,0,0.27868333,0.21731332,0.55316114,25.4,-0.604349
1744011700,1,0.55842483,0.3160921,0.13829029,25.4,-0.604349
1744011700,0,0.33526352,0.059267268,0.3556036,19.7,-0.604349
1744011700,1,0.3478313,0.25682482,0.49389386,24.3,-0.604349
1744011700,2,0.6577146,0.33955204,0.70997244,13.7,-0.604349
1744011700,0,0.30541116,0.33584785,0.47413814,23.5,-0.604349
1744011700,1,3.0436993,-0.0,2.6892521,13.0,-0.604349
1744011700,2,2.2239106,2.6892521,2.0780585,13.0,-0.604349
1744011700,0,0.3540542,0.103717715,0.32596996,13.9,0.604349
1744011700,1,0.53267014,0.3753594,0.079023026,15.2,0.604349
1744011700,2,0.3340952,0.33584785,0.4543824,15.2,0.604349
1744011700,3,1.058713,-0.5037718,-0.7556577,14.9,0.604349
1744011700,4,0.324279,0.103717715,0.3556036,19.2,-0.604349
1744011700,5,0.25528896,0.31485736,0.4630255,22.7,-0.604349
1744011700,6,0.4857988,0.37042043,0.07408408,22.7,-0.604349
1744011700,0,0.49978215,0.39511514,0.15804605,14.6,0.604349
1744011700,1,0.41814655,0.39511514,0.3160921,17.5,-0.604349
1744011700,2,0.67558116,0.4630255,0.6173674,11.3,-0.604349
1744011700,0,0.49001718,0.37042043,0.03704204,14.4,-0.604349
1744011700,1,0.24778846,0.38894144,0.40746248,14.4,-0.604349
1744011700,2,0.7219447,0.43215713,0.586499,15.9,-0.604349
1744011700,0,0.46079445,0.40746248,-0.01852102,16.0,-0.604349
1744011700,1,0.21438949,0.38894144,0.4259835,16.0,-0.604349
1744011700,2,0.67558116,0.4630255,0.6173674,13.3,-0.604349
1744011700,3,3.0608332,-0.7334324,2.5670135,13.9,-0.604349
1744011700,0,1.0776865,-0.4617908,-0.7556577,11.5,0.604349
1744011700,1,0.42557722,0.4445045,0.0,15.9,-0.604349
1744011700,2,0.29806265,0.35189942,0.40746248,15.9,-0.604349
1744011700,3,0.6796328,0.5037718,0.5037718,15.8,-0.604349
1744011700,4,1.7261546,-0.66552204,0.7865261,12.7,-0.604349
1744011700,0,0.44757742,0.40746248,-0.111126125,12.4,-0.604349
1744011700,1,0.5261718,0.4691992,0.41980982,11.3,-0.604349
1744011700,2,1.7799841,-0.5334054,0.6519399,11.4,-0.604349
1744011700,3,3.0608332,-0.7334324,2.5670135,11.7,-0.604349
1744011700,4,3.121259,1.7113422,1.9558198,11.7,-0.604349
1744011700,0,0.47756732,0.5185886,0.41980982,14.5,-0.604349
1744011700,1,1.8315327,-0.41487086,0.59267265,14.6,-0.604349
1744011700,0,0.4619899,0.56797796,0.37042046,13.8,-0.604349
1744011700,0,0.47270018,0.5395791,0.3049795,12.9,-0.604349
1744011700,1,1.8046079,-0.23213013,0.6383578,13.9,-0.604349
1744011700,0,0.15094027,-0.05432833,0.03457257,13.2,-0.604349
1744011700,1,0.4946962,0.6741651,0.20743543,13.2,-0.604349
1744011700,2,1.8813566,-0.11606506,0.40622774,16.1,-0.604349
1744011700,0,0.1551638,-0.04445045,0.029633634,17.4,-0.604349
1744011700,1,1.8705853,0.05803253,0.46426025,19.7,-0.604349
1744011700,0,0.1580454,-0.039511513,0.019755756,19.3,-0.604349
1744011700,1,0.20790331,0.24694693,0.059267268,11.4,-0.604349
1744011700,2,0.3243182,0.009877878,0.049389392,11.4,-0.604349
1744011700,3,1.8920665,0.23213013,0.29016265,15.9,-0.604349
1744011700,0,0.12054277,-0.022225225,0.011112613,20.1,-0.604349
1744011700,1,0.24017319,-0.051858857,0.014816817,18.2,-0.604349
1744011700,2,1.8705853,0.40622774,0.23213013,16.9,-0.604349
1744011700,3,2.1860995,0.13335136,0.33337837,12.0,-0.604349
1744011700,0,0.12167572,-0.014816817,0.011112613,22.4,-0.604349
1744011700,1,1.7987885,0.56797796,0.0567978,16.4,-0.604349
1744011700,0,0.27765775,0.051858857,0.051858857,19.6,-1.208698
1744011700,1,0.12161933,-0.0037042042,0.01852102,23.5,-0.604349
1744011700,2,1.6363204,0.851967,0.3975846,16.8,-0.604349
1744011700,3,2.261788,0.34572572,0.20743543,11.8,-0.604349
1744011700,0,0.11841823,0.0037042042,0.03333784,26.6,-0.604349
1744011700,1,1.7077082,0.7951692,0.1135956,13.7,-0.604349
1744011700,2,1.8041407,0.80257756,0.55563056,12.6,-0.604349
1744011700,0,1.5564995,0.96556264,0.4543824,12.2,0.604349
1744011700,1,0.11518774,0.014816817,0.040746246,28.7,-0.604349
1744011700,2,1.5053298,0.9445721,0.5000676,11.5,-0.604349
1744011700,3,1.7524617,0.66552204,0.7260241,12.0,-0.604349
1744011700,0,0.080057725,0.004938939,0.017286286,23.1,0.604349
1744011700,1,1.5939835,0.889009,0.2778153,13.6,0.604349
1744011700,2,0.078829534,0.004938939,0.022225225,21.4,-0.604349
1744011700,3,1.537794,0.9445721,0.38894144,15.5,-0.604349
1744011700,4,1.8969009,0.66552204,0.0,12.1,-0.604349
1744011700,0,0.081716366,-0.0,0.0074084084,19.5,0.604349
1744011700,1,0.19503257,0.055563066,0.03086837,19.0,0.604349
1744011700,2,1.735813,0.7383714,-0.0567978,12.5,0.604349
1744011700,3,1.9473672,0.48401603,0.12100401,11.6,0.604349
1744011700,4,0.081117146,-0.0,0.012347348,16.6,-0.604349
1744011700,5,0.19668666,0.049389392,0.03086837,20.9,-0.604349
1744011700,6,1.7598076,0.68157357,0.0,12.3,-0.604349
1744011700,7,2.272945,0.4222793,0.35189942,11.5,-0.604349
1744011700,8,1.3555969,1.9002568,-0.14075977,11.5,-0.604349
1744011700,0,0.122854084,-0.0,0.0074084084,25.9,0.604349
1744011700,1,0.12195732,0.0074084084,0.014816817,18.9,-0.604349
1744011700,2,0.19561796,0.06173674,0.0,22.3,-0.604349
1744011700,3,0.19118379,-0.07408408,0.006173674,22.3,-0.604349
1744011700,4,2.039174,0.123473465,0.1852102,14.7,-0.604349
1744011700,5,2.1858203,0.5432833,0.13582082,14.9,-0.604349
1744011701,0,0.08201433,-0.0,0.0024694696,23.1,0.604349
1744011701,1,1.6659577,0.7778829,0.16668919,13.9,0.604349
1744011701,2,0.081566975,0.004938939,0.0074084084,13.8,-0.604349
1744011701,3,0.1621591,-0.024694696,0.004938939,22.2,-0.604349
1744011701,4,1.651066,0.7778829,0.2778153,13.3,-0.604349
1744011701,0,0.081977144,-0.0024694696,0.0024694696,25.9,0.604349
1744011701,1,0.12235046,-0.011112613,0.0074084084,23.9,-0.604349
1744011701,2,1.9386753,0.29633632,0.1778018,11.2,-0.604349
1744011701,0,0.08141731,-0.009877878,0.0024694696,26.6,0.604349
1744011701,1,1.7966797,0.6519399,-0.47413814,13.0,0.604349
1744011701,2,0.120086595,-0.025929429,0.0074084084,24.6,-0.604349
1744011701,3,0.747041,0.21113965,0.07037988,14.8,-0.604349
1744011701,0,0.08190272,-0.0,0.004938939,26.8,0.604349
1744011701,1,0.08130488,0.004938939,0.009877878,19.2,-0.604349
1744011701,2,0.19736373,0.055563066,0.006173674,25.9,-0.604349
1744011701,3,1.8388087,0.5803253,0.0,12.3,-0.604349
1744011701,0,0.08107955,-0.012347348,0.0024694696,17.8,0.604349
1744011701,1,0.14065067,-0.08396196,0.009877878,20.9,0.604349
1744011701,2,0.1371382,-0.0889009,0.014816817,19.7,-0.604349
1744011701,0,0.081566975,-0.0074084084,0.004938939,17.4,0.604349
1744011701,1,0.156728,-0.04445045,0.019755756,17.5,0.604349
1744011701,2,0.081379846,-0.0074084084,0.0074084084,19.1,-0.604349
1744011701,3,0.15453367,-0.049389392,0.024694696,21.1,-0.604349
1744011701,0,0.08167904,-0.0074084084,0.0024694696,29.0,0.604349
1744011701,1,1.7340585,0.6111937,-0.16668919,13.3,0.604349
1744011701,2,0.081379846,-0.0074084084,0.0074084084,20.0,-0.604349
1744011701,3,0.08779533,0.13829029,0.009877878,26.5,-0.604349
1744011701,4,0.14373852,-0.079023026,0.004938939,26.5,-0.604349
1744011701,5,0.15850775,0.03457257,0.024694696,26.5,-0.604349
1744011701,6,0.7158139,0.3049795,0.046919923,13.1,-0.604349
1744011701,7,0.7219387,-0.25805956,0.14075977,13.1,-0.604349
1744011701,8,1.7605615,0.5556306,0.0,12.4,-0.604349
1744011701,9,1.9473672,0.48401603,0.12100401,11.7,-0.604349
1744011701,0,0.08201433,-0.0024694696,0.0,31.0,0.604349
1744011701,1,0.04093274,0.0012347348,0.0024694696,22.3,-0.604349
1744011701,2,0.03217406,0.006173674,-0.024694696,22.3,-0.604349
1744011701,3,0.15973413,0.03457257,-0.014816817,25.7,-0.604349
1744011701,4,0.14634532,-0.07408408,0.004938939,25.7,-0.604349
1744011701,5,1.4203056,1.2186832,-0.46426025,11.5,-0.604349
1744011701,0,0.04093274,0.0024694696,0.0012347348,31.3,0.604349
1744011701,1,0.029838497,0.0074084084,-0.027164165,31.3,0.604349
1744011701,2,0.17581335,0.104952455,0.012347348,30.3,-2.417396
1744011701,3,0.068968154,-0.04445045,0.0,26.7,-0.604349
1744011701,4,0.07391892,0.019755756,-0.029633634,26.7,-0.604349
1744011701,5,0.04957373,0.064206205,0.012347348,26.7,-0.604349
1744011701,6,1.6631757,0.66675675,-0.4445045,13.4,-0.604349
1744011701,0,0.06798856,-0.027164165,-0.03704204,26.6,0.604349
1744011701,1,0.07254491,-0.03704204,0.009877878,26.6,0.604349
1744011701,2,0.058750104,0.0567978,-0.0074084084,26.6,0.604349
1744011701,3,6.1695857,0.5593348,0.0,13.0,3.0217452
1744011701,4,4.276023,1.3051145,-4.2882333,13.0,3.0217452
1744011701,5,4.3923182,-2.7966743,-3.356009,13.0,3.0217452
1744011701,6,0.06353746,-0.051858857,-0.0024694696,25.3,-0.604349
1744011701,7,0.07948437,-0.004938939,-0.019755756,25.3,-0.604349
1744011701,8,0.06339333,0.051858857,-0.004938939,25.3,-0.604349
1744011701,0,0.033085164,0.006173674,-0.023459962,28.1,0.604349
1744011701,1,4.8904567,0.9383984,-3.7535937,11.8,3.0217452
1744011701,2,4.007704,-3.3782344,-3.3782344,11.8,3.0217452
1744011701,3,0.08106975,0.0889009,0.025929429,32.4,-0.604349
1744011701,4,0.05290552,0.0889009,-0.06667568,32.4,-0.604349
1744011701,5,0.114230804,0.011112613,0.04445045,32.4,-0.604349
1744011701,6,1.9046041,0.42351404,-0.48401603,12.6,-0.604349
1744011701,7,0.80034703,1.391546,-1.21004,12.6,-0.604349
1744011701,0,0.069803104,0.039511513,-0.017286286,27.5,0.604349
1744011701,1,0.03217406,-0.016051551,-0.019755756,28.7,-0.604349
1744011701,2,0.030818729,0.011112613,-0.024694696,28.7,-0.604349
1744011701,0,0.11754599,0.03333784,-0.014816817,30.4,0.604349
1744011701,0,0.08201433,-0.0,0.0024694696,27.7,0.604349
1744011701,1,0.06104094,0.0074084084,-0.05432833,27.7,0.604349
1744011701,0,0.08077814,-0.0074084084,-0.012347348,25.8,0.604349
1744011701,1,0.044105556,0.0024694696,-0.06914514,25.8,0.604349
1744011701,2,2.009046,-0.1852102,-0.3704204,14.1,0.604349
1744011701,3,2.123655,-0.19261861,0.064206205,11.6,0.604349
1744011701,0,0.081117146,-0.009877878,-0.0074084084,26.6,0.604349
1744011701,1,2.024166,-0.123473465,-0.3086837,13.0,-0.604349
1744011701,0,0.081117146,-0.009877878,-0.0074084084,23.8,0.604349
1744011701,1,0.08130488,-0.009877878,-0.004938939,26.5,-0.604349
1744011701,2,1.7693076,0.5000676,-0.16668919,11.6,-0.604349
1744011701,0,0.08036184,-0.014816817,-0.0074084084,22.7,0.604349
1744011701,1,1.7918476,0.4445045,0.0,13.1,0.604349
1744011701,2,0.080551334,-0.014816817,-0.004938939,25.5,-0.604349
1744011701,3,1.790986,0.4445045,0.055563062,13.3,-0.604349
1744011701,0,0.07959938,-0.017286286,-0.009877878,17.6,0.604349
1744011701,1,0.4385357,0.5371096,0.9667973,11.6,0.604349
1744011701,2,2.188983,-0.47537288,0.27164164,13.6,0.604349
1744011701,3,0.080551334,-0.014816817,-0.004938939,18.9,-0.604349
1744011701,4,1.8307856,0.3975846,0.2271912,11.6,-0.604349
1744011701,5,2.1815965,-0.40746248,0.40746248,14.5,-0.604349
1744011701,0,0.07959938,-0.017286286,-0.009877878,24.0,0.604349
1744011701,1,0.4399952,0.465495,1.0026046,13.4,0.604349
1744011701,2,1.6958923,0.52229285,-0.75442296,11.7,0.604349
1744011701,3,0.080551334,-0.014816817,-0.004938939,24.0,-0.604349
1744011701,4,1.7244468,0.5803253,-0.6383578,13.3,-0.604349
1744011701,0,0.08036184,-0.014816817,-0.0074084084,26.8,0.604349
1744011701,1,1.7693076,0.5000676,0.16668919,15.4,0.604349
1744011701,2,0.080057725,-0.017286286,-0.004938939,22.5,-0.604349
1744011701,3,1.7098547,0.6111937,0.33337837,13.5,-0.604349
1744011701,4,1.5871569,0.5803253,-0.9285205,13.3,-0.604349
1744011701,5,1.7792357,0.5803253,0.46426025,13.3,-0.604349
1744011701,6,1.6809326,-0.6963904,-0.6383578,13.3,-0.604349
1744011701,0,0.08077814,-0.012347348,-0.0074084084,27.4,0.604349
1744011701,1,0.080551334,-0.014816817,-0.004938939,24.9,-0.604349
1744011701,2,1.7819564,0.59267265,-0.59267265,11.3,-0.604349
1744011701,0,0.081379846,-0.0074084084,-0.0074084084,27.9,0.604349
1744011701,1,1.8130791,0.5111802,0.1135956,12.6,0.604349
1744011701,2,0.08186548,-0.004938939,-0.0024694696,25.9,-0.604349
1744011701,3,1.8130791,0.5111802,0.1135956,12.9,-0.604349
1744011701,0,0.08077814,-0.012347348,-0.0074084084,27.7,0.604349
1744011701,1,0.08107955,-0.012347348,-0.0024694696,25.4,-0.604349
1744011701,0,0.08096665,-0.012347348,-0.004938939,28.0,0.604349
1744011701,1,0.08066482,-0.014816817,-0.0024694696,26.6,-0.604349
1744011701,2,0.059215363,-0.0,-0.0567978,26.6,-0.604349
1744011701,0,0.08036184,-0.014816817,-0.0074084084,26.5,0.604349
1744011701,1,0.08066482,-0.014816817,-0.0024694696,23.8,-0.604349
1744011701,2,0.059215363,-0.0,-0.0567978,23.8,-0.604349
1744011701,0,0.08077814,-0.012347348,-0.0074084084,27.7,0.604349
1744011701,1,2.1345825,-0.67910415,0.27164164,11.7,0.604349
1744011701,2,0.08107955,-0.012347348,-0.0024694696,25.4,-0.604349
1744011701,3,0.056743633,-0.0,-0.059267268,25.4,-0.604349
1744011701,0,0.081117146,-0.009877878,-0.0074084084,23.6,0.604349
1744011701,1,0.08141731,-0.009877878,-0.0024694696,23.2,-0.604349
1744011701,2,0.056689873,0.0024694696,-0.059267268,23.2,-0.604349
1744011701,0,0.080551334,-0.014816817,-0.004938939,24.8,0.604349
1744011701,1,0.054046504,-0.0,-0.061736733,24.8,0.604349
1744011701,2,0.081454754,-0.009877878,0.0,25.7,-0.604349
1744011701,3,0.056689873,0.0024694696,-0.059267268,25.7,-0.604349
1744011702,0,0.08175367,-0.004938939,-0.004938939,25.5,0.604349
1744011702,0,0.08130488,-0.009877878,-0.004938939,27.3,0.604349
1744011702,1,1.9623473,-0.36301205,-0.24200802,12.5,0.604349
1744011702,2,1.7091056,0.90753007,-0.544518,12.5,0.604349
1744011702,3,2.162487,-0.20373124,0.6111937,13.4,0.604349
1744011702,4,0.15727179,-0.04445045,-0.014816817,21.5,1.208698
1744011702,0,0.11939906,-0.029633634,-0.0037042042,27.4,0.604349
1744011702,0,0.117136724,-0.03704204,-0.0074084084,23.5,0.604349
1744011702,1,0.66934156,0.31115317,-0.022225225,11.9,0.604349
1744011702,2,1.8734592,0.2271912,0.0,13.6,0.604349
1744011702,0,0.114230804,-0.04445045,-0.011112613,19.3,0.604349
1744011702,1,1.8837626,0.1135956,0.0,16.4,0.604349
1744011702,0,0.11229248,-0.048154656,-0.014816817,18.0,0.604349
1744011702,1,1.9264629,0.05803253,-0.05803253,16.4,0.604349
1744011702,2,0.114530705,-0.04445045,-0.0074084084,21.0,-0.604349
1744011702,3,1.9238389,0.11606506,0.05803253,17.1,-0.604349
1744011702,0,1.9238389,0.05803253,-0.11606506,15.1,0.604349
1744011702,1,1.9247139,0.11606506,0.0,13.1,-0.604349
1744011702,0,0.15358365,-0.05432833,-0.019755756,19.1,-0.604349
1744011702,1,1.8803344,0.1135956,-0.1135956,18.3,-0.604349
1744011702,0,0.11701953,-0.03333784,-0.01852102,22.1,-0.604349
1744011702,1,1.8656944,0.2271912,-0.17039339,17.0,-0.604349
1744011702,0,0.11939907,-0.025929429,-0.014816817,26.6,-0.604349
1744011702,1,1.8012989,0.38894144,-0.111126125,14.0,-0.604349
1744011702,0,0.08051348,-0.012347348,-0.009877878,27.8,-0.604349
1744011702,1,1.8413278,0.3975846,0.1135956,11.2,-0.604349
1744011702,0,0.08077814,-0.012347348,-0.0074084084,26.7,-0.604349
1744011702,1,0.051088277,-0.0,-0.064206205,26.7,-0.604349
1744011702,2,2.1496046,-0.0,0.32720473,11.4,-0.604349
1744011702,0,0.0808536,-0.009877878,-0.009877878,29.8,0.604349
1744011702,1,0.079867065,-0.017286286,-0.0074084084,26.5,-0.604349
1744011702,2,0.051028557,-0.0024694696,-0.064206205,26.5,-0.604349
1744011702,0,0.081117146,-0.0074084084,-0.009877878,27.9,0.604349
1744011702,1,0.081566975,-0.0074084084,-0.004938939,22.8,-0.604349
1744011702,2,0.051028557,0.0024694696,-0.064206205,22.8,-0.604349
1744011702,3,0.4082877,0.33708256,-0.064206205,13.1,-0.604349
1744011702,4,0.528969,-0.048154652,-0.048154652,13.1,-0.604349
1744011702,0,0.081566975,-0.004938939,-0.0074084084,25.6,0.604349
1744011702,1,0.047756724,0.0024694696,-0.06667568,25.6,0.604349
1744011702,2,0.05399006,0.0024694696,-0.061736733,23.7,-0.604349
1744011702,3,0.08186548,-0.004938939,-0.0024694696,23.7,-0.604349
1744011702,0,0.08130488,-0.004938939,-0.009877878,23.5,0.604349
1744011702,1,0.047820527,-0.0,-0.06667568,23.5,0.604349
1744011702,2,0.053820364,0.004938939,-0.061736733,25.6,-0.604349
1744011702,3,0.08186548,-0.0024694696,-0.004938939,25.6,-0.604349
1744011702,0,0.08141731,-0.0024694696,-0.009877878,22.4,0.604349
1744011702,1,0.047564797,0.004938939,-0.06667568,22.4,0.604349
1744011702,2,0.08175367,-0.004938939,-0.004938939,27.4,-0.604349
1744011702,3,0.05399006,0.0024694696,-0.061736733,27.4,-0.604349
1744011702,0,0.08077814,-0.012347348,-0.0074084084,26.0,0.604349
1744011702,1,0.054046504,-0.0,-0.061736733,26.0,0.604349
